,datetime,Temperature,Breaks,P_pan,P_viv,P_car,P_des,P_exp,P_imp,P_elec,P_comp,P_pur,P_pila,SOC,pres_buf,pres_comp,pres_pila,P_car_pila,s_elec,s_comp,s_pila,h2_total,h2_flow,h2_elec,h2b_nl,h2t_nl,h2_flow_pila
190,2024-03-27 11:50:19,13.1,,4950.0,423.0,417.0051750259401,0,3149.5493684042713,15.025392662070315,1178.5302677269815,0.0,50.0,0,100,28.4,84.7,-1,-1,1,0,0,216021.90387152758,173.958,0.2416083333333333,2651.7096507628094,686.3432566254816,0
191,2024-03-27 11:50:24,13.1,,4850.0,421.0,410.67220346377667,0,3218.567459885549,15.742728401097281,1195.6675420967774,0.0,50.0,0,100,28.4,84.7,-1,-1,1,0,0,216022.14564652758,174.078,0.24177500000000002,2651.7096507628094,686.3432566254816,0
192,2024-03-27 11:50:29,13.1,,5230.0,437.0,408.57472208446916,0,3182.021616053455,15.61636313467054,1212.805033605739,0.0,50.0,0,100,28.4,84.7,-1,-1,1,0,0,216022.38758819425,174.198,0.2419416666666667,2651.7096507628094,686.3432566254816,0
193,2024-03-27 11:50:34,13.1,,5270.0,434.0,401.4275073686953,0,3145.6746962023217,15.730180633048448,1229.9428146335883,0.0,50.0,0,100,28.4,84.7,-1,-1,1,0,0,216022.63001041647,174.544,0.24242222222222223,2651.7096507628094,686.3432566254816,0
194,2024-03-27 11:50:39,13.1,,5324.7,426.0,402.8333695358501,0,3214.89251637322,16.091650168549016,1247.0802337628281,0.0,50.0,0,100,28.4,84.7,-1,-1,1,0,0,216022.87271597201,174.748,0.24270555555555556,2651.7096507628094,686.3432566254816,0
195,2024-03-27 11:50:44,13.1,,5420.0,417.0,402.8333695358501,0,3214.89251637322,16.091650168549016,1263.2948114380983,0.0,50.0,0,100,28.4,84.7,-1,-1,1,0,0,216023.11619652758,175.306,0.24348055555555556,2651.7096507628094,686.3432566254816,0
196,2024-03-27 11:50:49,13.1,,5570.0,410.0,395.9344626049021,0,3093.166973257251,15.665685422967076,1274.7091659582898,0.0,50.0,0,100,28.4,84.7,-1,-1,1,0,0,216023.35997569424,175.521,0.24377916666666666,2651.7096507628094,686.3432566254816,0
197,2024-03-27 11:50:54,13.1,,5530.0,403.0,417.9228363536973,0,3540.8083758090897,17.29930776550016,1274.7091659582898,0.0,50.0,0,100,28.4,84.7,-1,-1,1,0,0,216023.60365347203,175.448,0.2436777777777778,2651.7096507628094,686.3432566254816,0
198,2024-03-27 11:50:59,13.1,,5560.0,417.0,420.4449767795367,0,3589.0181497966087,17.453390480029604,1274.7091659582898,0.0,50.0,0,100,28.4,84.7,-1,-1,1,0,0,216023.8474777776,175.5535,0.24382430555555556,2651.7096507628094,686.3432566254816,0
199,2024-03-27 11:51:05,13.1,,5528.2,424.0,427.2352734687344,0,3668.2497645430126,17.58069714512878,1274.7091659582898,0.0,50.0,0,100,28.4,84.7,-1,-1,1,0,0,216024.09144861094,175.659,0.24397083333333333,2651.7096507628094,686.3432566254816,0
200,2024-03-27 11:51:10,13.1,,5540.0,409.0,436.5374078289345,0,3795.6567117462514,17.848886196265177,1274.7091659582898,0.0,50.0,0,100,28.4,84.7,-1,-1,1,0,0,216024.33592222206,176.021,0.2444736111111111,2651.7096507628094,686.3432566254816,0
201,2024-03-27 11:51:15,13.1,,5360.0,401.0,445.5699941277488,0,3973.6070880534485,18.373658901680855,1274.7091659582898,0.0,50.0,0,100,28.4,84.7,-1,-1,1,0,0,216024.58066249985,176.213,0.2447402777777778,2651.7096507628094,686.3432566254816,0
202,2024-03-27 11:51:20,13.1,,5380.0,392.0,446.6780366929934,0,3939.5267106164397,18.151401288250902,1274.7091659582898,0.0,50.0,0,100,28.4,84.7,-1,-1,1,0,0,216024.8256805554,176.413,0.2450180555555556,2651.7096507628094,686.3432566254816,0
203,2024-03-27 11:51:25,13.1,,5350.0,405.0,444.97713813258105,0,3961.8058746004835,18.339584419154466,1274.7091659582898,0.0,50.0,0,100,28.4,84.7,-1,-1,1,0,0,216025.07085416652,176.525,0.2451736111111111,2651.7096507628094,686.3432566254816,0
204,2024-03-27 11:51:30,13.1,,5430.0,394.0,439.61894064181365,0,3910.9669564762644,18.315067856207264,1274.7091659582898,0.0,50.0,0,100,28.4,84.7,-1,-1,1,0,0,216025.31624166653,176.679,0.2453875,2651.7096507628094,686.3432566254816,0
205,2024-03-27 11:51:35,13.1,,5470.0,376.0,440.319755835772,0,3924.9354112946066,18.35600119311083,1274.7091659582898,0.0,50.0,0,100,28.4,84.7,-1,-1,1,0,0,216025.5619722221,176.926,0.24573055555555554,2651.7096507628094,686.3432566254816,0
206,2024-03-27 11:51:40,13.1,,5530.0,387.0,436.275786215583,0,3737.2683388494866,17.5490578509038,1274.7091659582898,0.0,50.0,0,100,28.4,84.7,-1,-1,1,0,0,216025.8080458332,177.173,0.24607361111111112,2651.7096507628094,686.3432566254816,0
207,2024-03-27 11:51:45,13.1,,5550.0,397.0,440.98678190012254,0,3774.418840769336,17.539437041743874,1274.7091659582898,0.0,50.0,0,100,28.4,84.7,-1,-1,1,0,0,216026.05462916652,177.54,0.24658333333333332,2651.7096507628094,686.3432566254816,0
208,2024-03-27 11:51:50,13.1,,5660.0,409.0,435.65132208472227,0,3725.2978146942805,17.512432774453618,1274.7091659582898,0.0,50.0,0,100,28.4,84.7,-1,-1,1,0,0,216026.30144305542,177.706,0.2468138888888889,2651.7096507628094,686.3432566254816,0
209,2024-03-27 11:51:55,13.1,,5610.0,415.0,440.60722385462316,0,3820.8431271801815,17.80172938425371,1274.7091659582898,0.0,50.0,0,100,28.4,84.7,-1,-1,1,0,0,216026.5485069443,177.886,0.2470638888888889,2651.7096507628094,686.3432566254816,0
210,2024-03-27 11:52:00,13.1,,5739.3,428.0,450.06100239620906,0,3894.672249861163,17.77386216818039,1274.7091659582898,0.0,50.0,0,100,28.4,84.7,-1,-1,1,0,0,216026.79548194428,177.822,0.246975,2651.7096507628094,686.3432566254816,0
211,2024-03-27 11:52:05,13.1,,5610.0,387.0,446.6780366929934,0,3939.5267106164397,18.151401288250902,1274.7091659582898,0.0,50.0,0,100,28.4,84.7,-1,-1,1,0,0,216027.04274305538,178.028,0.2472611111111111,2651.7096507628094,686.3432566254816,0
212,2024-03-27 11:52:10,13.1,,5470.0,382.0,444.382752186458,0,3949.9962921774454,18.305410739660523,1274.7091659582898,0.0,50.0,0,100,28.4,84.7,-1,-1,1,0,0,216027.29046458317,178.3595,0.24772152777777778,2651.7096507628094,686.3432566254816,0
213,2024-03-27 11:52:15,13.1,,5220.0,394.0,447.3474227880728,0,4066.254483709929,18.76169734000299,1274.7091659582898,0.0,50.0,0,100,28.4,84.7,-1,-1,1,0,0,216027.53864652762,178.691,0.24818194444444444,2651.7096507628094,686.3432566254816,0
214,2024-03-27 11:52:20,13.1,,5030.0,391.0,440.9768697710612,0,3994.2951820732774,18.68089200891402,1274.7091659582898,0.0,50.0,0,100,28.4,84.7,-1,-1,1,0,0,216027.7868743054,178.724,0.24822777777777777,2651.7096507628094,686.3432566254816,0
215,2024-03-27 11:52:25,13.1,,4920.0,377.0,444.9146868366728,0,4132.564408664012,19.196277309799306,1274.7091659582898,0.0,50.0,0,100,28.4,84.7,-1,-1,1,0,0,216028.0353368054,178.893,0.2484625,2651.7096507628094,686.3432566254816,0
216,2024-03-27 11:52:30,13.1,,4680.0,358.0,451.43968351979674,0,4033.80863050482,18.421471840039775,1274.7091659582898,0.0,50.0,0,100,28.4,84.7,-1,-1,1,0,0,216028.28370763874,178.827,0.24837083333333332,2651.7096507628094,686.3432566254816,0
217,2024-03-27 11:52:35,13.1,,4670.0,371.0,443.05193899648145,0,3868.4220095776013,17.943192040133788,1274.7091659582898,0.0,50.0,0,100,28.4,84.7,-1,-1,1,0,0,216028.53229374986,178.982,0.24858611111111112,2651.7096507628094,686.3432566254816,0
218,2024-03-27 11:52:40,13.1,,4990.0,392.0,424.0059864561536,0,3555.6761730267876,17.103481281325728,1274.7091659582898,0.0,50.0,0,100,28.4,84.7,-1,-1,1,0,0,216028.78191597207,179.728,0.24962222222222222,2651.7096507628094,686.3432566254816,0
219,2024-03-27 11:52:45,13.1,,4770.0,382.0,414.8735789955448,0,3339.015769415031,16.272650596151937,1274.7091659582898,0.0,50.0,0,100,28.4,84.7,-1,-1,1,0,0,216029.0314868054,179.691,0.24957083333333335,2651.7096507628094,686.3432566254816,0
220,2024-03-27 11:52:50,13.1,,4750.0,390.0,410.67220346377667,0,3218.567459885549,15.742728401097281,1274.7091659582898,0.0,50.0,0,100,28.4,84.7,-1,-1,1,0,0,216029.28122708318,179.813,0.24974027777777774,2651.7096507628094,686.3432566254816,0
221,2024-03-27 11:52:55,13.1,,4700.0,404.0,393.4387056950041,0,2926.0067744415383,14.702360006456647,1274.7091659582898,0.0,50.0,0,100,28.4,84.7,-1,-1,1,0,0,216029.53115486095,179.948,0.2499277777777778,2651.7096507628094,686.3432566254816,0
222,2024-03-27 11:53:00,13.1,,4670.0,394.0,392.69746073324893,0,2913.820749306959,14.657589108435918,1274.7091659582898,0.0,50.0,0,100,28.4,84.7,-1,-1,1,0,0,216029.7815229165,180.265,0.2503680555555555,2651.7096507628094,686.3432566254816,0
223,2024-03-27 11:53:05,13.1,,4810.0,387.0,405.5452238801432,0,3263.537959629719,16.25876010313712,1274.7091659582898,0.0,50.0,0,100,28.4,84.7,-1,-1,1,0,0,216030.03215624986,180.456,0.2506333333333333,2651.7096507628094,686.3432566254816,0
